experiment,video_name,step,agent,horizon,state,qvalues,best_action,use_figures,handle_deadlocks,check_safety,init_mode,temporal_init_mode,deadlock_init_mode,deadlock_protocole,with_stay
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,0,1,"(np.int64(6), np.int64(4))","[-0.9999999999999996, -1.9900000251126035, -500.9899999999998, -1.9900000251126035, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,0,4,"(np.int64(4), np.int64(4))","[-3.863334320831262, -3.9403989999999984, -2.979999974887394, -8.689687962579125, -2.979999974887394]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,0,4,"(np.int64(5), np.int64(5))","[-0.9999999999999996, -2.979999974887394, 0.0, -2.979999974887394, -1.9899999999999984]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,0,4,"(np.int64(5), np.int64(3))","[-3.8633344123673474, -8.689687962579125, -2.979999974887396, -7.261961545109321, -2.979999974887394]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,0,4,"(5, 4)","[-2.979999974887394, -3.863334320831262, -0.9999999999999996, -3.8633344123673474, -0.9999999999999996]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,0,4,"(np.int64(6), np.int64(4))","[-0.9999999999999996, -2.979999974887394, -500.9899999999998, -2.979999974887396, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,3,"(np.int64(3), np.int64(3))","[-9.528798632522776, -9.162590985519435, -6.257382944192207, -6.535127216867908, -8.251687447888823]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,3,"(np.int64(2), np.int64(2))","[-7.497772526428298, -8.84954369034723, -6.151106042210265, -7.291373783718461, -9.057831707635756]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,3,"(np.int64(3), np.int64(1))","[-5.727875753659715, -7.07199018766147, -5.386574040022241, -500.99000039811125, -5.822938219419976]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,3,"(3, 2)","[-6.11571044577062, -7.590486998109025, -5.208521021954028, -6.277775138259066, -9.153444716356828]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,3,"(np.int64(4), np.int64(2))","[-5.496136756295692, -6.459400209302221, -1.9282102012308147, -6.235488768476528, -6.115694994985814]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,2,"(np.int64(3), np.int64(3))","[-7.1948091147502815, -9.513297494142687, -6.579017335866006, -7.156435811734484, -8.546020621581942]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,2,"(np.int64(2), np.int64(2))","[-8.089594981788157, -9.598266000490344, -7.156435811734484, -8.163623657249687, -9.513297494142687]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,2,"(np.int64(3), np.int64(1))","[-7.3327082996220145, -8.163623657249687, -6.7268842976555145, -500.99000016151217, -7.156435811734484]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,2,"(3, 2)","[-7.156435811734484, -8.089594981788157, -2.908928099218505, -7.3327082996220145, -7.1948091147502815]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,2,"(np.int64(4), np.int64(2))","[-2.908928099218505, -7.156435811734484, -1.9999999999999991, -6.7268842976555145, -6.579017335866006]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,1,"(np.int64(3), np.int64(3))","[-7.513227135978854, -8.122861017258117, -2.97010007198193, -3.8798388426754387, -4.900995085382051]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,1,"(np.int64(2), np.int64(2))","[-9.084871419135736, -8.860273182575055, -3.8798388426754387, -8.259381179440975, -8.122861017258117]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,1,"(np.int64(3), np.int64(1))","[-8.659615334970054, -8.259381179440975, -2.970099999999997, -500.99000000000024, -3.8798388426754387]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,1,"(3, 2)","[-3.8798388426754387, -9.084871419135736, -2.979999974887394, -8.659615334970054, -7.513227135978854]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,1,"(np.int64(4), np.int64(2))","[-2.979999974887394, -3.8798388426754387, -0.9999999999999996, -2.970099999999997, -2.97010007198193]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,4,"(np.int64(3), np.int64(3))","[-6.467409462638743, -7.872738922368324, -5.807802951168934, -4.843682556351186, -7.872738936279549]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,4,"(np.int64(2), np.int64(2))","[-7.725530509683118, -6.7934651612960835, -4.843682556351186, -6.7934651612960835, -7.872738922368324]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,4,"(np.int64(3), np.int64(1))","[-3.940398999999995, -6.7934651612960835, -2.970099999999997, -500.9900000738408, -4.843682556351186]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,4,"(3, 2)","[-4.843682556351186, -7.725530509683118, -1.9899999999999984, -3.940398999999995, -6.467409462638743]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,1,4,"(np.int64(4), np.int64(2))","[-1.9899999999999984, -4.843682556351186, -0.9999999999999996, -2.970099999999997, -5.807802951168934]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,3,"(np.int64(5), np.int64(5))","[-5.5866670746030715, -4.3765200913461895, -6.838840378370663, -6.651175311975088, -4.532524944900691]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,3,"(5, 6)","[-4.707888207954755, -2.9253891811077324, -6.320934383291315, -5.918787946327356, -500.99000000000024]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,3,"(np.int64(6), np.int64(6))","[-6.314555456344364, -4.70677322924551, -500.99000000000024, -7.085907133743719, -500.99000000000024]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,3,"(np.int64(4), np.int64(6))","[-2.9013706188034742, -0.9999999999999996, -4.674122145628382, -4.566010692944227, -500.99000025342167]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,3,"(np.int64(5), np.int64(7))","[-500.9899999999998, -500.9900002652788, -500.9899999999998, -4.662757512336177, -1.0000000000000009]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,2,"(np.int64(5), np.int64(5))","[-6.332754890432723, -4.872356912615436, -7.864733886183853, -7.760263004372996, -4.896135289296652]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,2,"(5, 6)","[-4.896135289296652, -1.9899999999999984, -5.65970549695305, -6.332754890432723, -500.99000000000024]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,2,"(np.int64(6), np.int64(6))","[-5.65970549695305, -4.896135289296652, -500.99000000000024, -7.864733886183853, -500.99000000000024]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,2,"(np.int64(4), np.int64(6))","[-1.9899999999999984, -0.9999999999999996, -4.896135289296652, -4.872356912615436, -500.9900000355999]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,2,"(np.int64(5), np.int64(7))","[-500.9899999999998, -500.9900000355999, -500.9899999999998, -4.896135289296652, -1.0000000000000009]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,1,"(np.int64(5), np.int64(5))","[-6.8236332703523885, -2.970099999999997, -6.60310843397476, -4.900995010000003, -2.9701000240078126]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,1,"(5, 6)","[-2.9701000240078126, -1.9899999999999984, -5.847173907680289, -6.8236332703523885, -500.99000000000024]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,1,"(np.int64(6), np.int64(6))","[-5.847173907680289, -2.9701000240078126, -500.99000000000024, -6.60310843397476, -500.99000000000024]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,1,"(np.int64(4), np.int64(6))","[-1.9899999999999984, -0.9999999999999996, -2.9701000240078126, -2.970099999999997, -500.99000000000024]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,1,"(np.int64(5), np.int64(7))","[-500.9899999999998, -500.99000000000024, -500.9899999999998, -2.9701000240078126, -1.0000000000000009]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,4,"(np.int64(5), np.int64(5))","[-3.940399023076674, -2.970099999999997, -6.287383641869958, -4.900995010000003, -3.916546440869497]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,4,"(5, 6)","[-3.916546440869497, -1.9899999999999984, -4.714827771640263, -3.940399023076674, -500.99000000000024]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,4,"(np.int64(6), np.int64(6))","[-4.714827771640263, -3.916546440869497, -500.99000000000024, -6.287383641869958, -500.99000000000024]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,4,"(np.int64(4), np.int64(6))","[-1.9899999999999984, -0.9999999999999996, -3.916546440869497, -2.970099999999997, -500.9900000248615]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,2,4,"(np.int64(5), np.int64(7))","[-500.9899999999998, -500.9900000248615, -500.9899999999998, -3.916546440869497, -1.0000000000000009]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,3,"(2, 1)","[0.0, -1.8784233454094308, -1.8784233454094308, -499.9999999999998, -1.8784233454094308]",0,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,3,"(np.int64(2), np.int64(2))","[-1.9418502629969598, -3.668611348731692, -3.742335187424112, 0.0, -3.7700909142971835]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,3,"(np.int64(3), np.int64(1))","[-1.9015229097816388, 0.0, -3.707133802412531, -500.9900001989499, -3.7248239029473096]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,3,"(np.int64(1), np.int64(1))","[-1.9202335569231275, -500.98999951271685, 0.0, -500.98999933027676, -3.5899121404367165]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,3,"(np.int64(2), np.int64(0))","[-499.9999989883116, -500.9899993002246, -500.9899992941681, -1.0000001101616327, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,2,"(2, 1)","[0.0, -0.9999999999999996, -1.9999999999999991, -499.9999999999998, -1.9999999999999991]",0,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,2,"(np.int64(2), np.int64(2))","[-1.9999999999999991, -3.94222947797678, -3.9224317603669885, 0.0, -3.916035289296654]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,2,"(np.int64(3), np.int64(1))","[-1.9999999999999991, 0.0, -3.908928099218505, -500.99000006569975, -3.9224317603669885]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,2,"(np.int64(1), np.int64(1))","[-0.9999999999999996, -500.9900001526246, 0.0, -500.9900000811108, -3.94222947797678]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,2,"(np.int64(2), np.int64(0))","[-499.9999999999998, -500.9900000811108, -500.99000006569975, -1.0000000000000009, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,1,"(2, 1)","[0.0, -0.9999999999999996, -1.9999999746337325, -499.9999999999998, -1.9999999746337325]",0,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,1,"(np.int64(2), np.int64(2))","[-1.9999999746337325, -1.9899999999999984, -2.979999999999997, 0.0, -2.979999999999997]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,1,"(np.int64(3), np.int64(1))","[-1.9999999746337325, 0.0, -2.979999999999997, -500.9899999999998, -2.979999999999997]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,1,"(np.int64(1), np.int64(1))","[-0.9999999999999996, -500.9899999999998, 0.0, -500.9899999999998, -1.9899999999999984]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,1,"(np.int64(2), np.int64(0))","[-499.9999999999998, -500.9899999999998, -500.9899999999998, -1.0000000000000315, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,4,"(2, 1)","[0.0, -0.9999999999999994, -0.9999999999999994, -499.9999999999997, -0.9999999999999994]",0,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,4,"(np.int64(2), np.int64(2))","[-0.9999999999999996, -1.9899999999999984, -2.979999974887394, 0.0, -2.979999974887394]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,4,"(np.int64(3), np.int64(1))","[-0.9999999999999996, 0.0, -2.979999974887394, -500.9899999999998, -2.979999974887394]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,4,"(np.int64(1), np.int64(1))","[-0.9999999999999996, -500.9899885851796, 0.0, -500.9899885851796, -1.9899999999999984]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,15,3,4,"(np.int64(2), np.int64(0))","[-499.9999885851796, -500.9899885851796, -500.9899885851796, -1.0000012429471044, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,3,"(np.int64(7), np.int64(4))","[-500.9899999999998, -0.9999999999999996, -1.0000000000000009, -500.9899999999998, -499.9999999999998]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,3,"(np.int64(6), np.int64(5))","[0.0, -1.9999999983610646, -499.9999999999998, -0.9999999999999996, -1.9353891811077333]",0,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,3,"(np.int64(5), np.int64(4))","[-4.750700672772526, -8.070737411036808, -0.9999999999999996, -4.683147399465748, -1.999999997976623]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,3,"(np.int64(6), np.int64(3))","[-2.9013706210291885, -4.621419758281396, -500.99000000000024, -4.505377253018485, -0.9999999999999996]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,3,"(6, 4)","[-0.9999999999999996, -4.72411185863614, -500.9899999999998, -2.9013706210291885, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,2,"(np.int64(7), np.int64(4))","[-500.9899999999998, -0.9999999999999996, -1.0000000000000009, -500.9899999999998, -499.9999999999998]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,2,"(np.int64(6), np.int64(5))","[0.0, -1.9999999999999991, -499.9999999999998, -0.9999999999999996, -1.9999999999999991]",0,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,2,"(np.int64(5), np.int64(4))","[-1.9900000000000007, -8.800209178862787, -0.9999999999999996, -4.918132754361439, -1.9999999999999991]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,2,"(np.int64(6), np.int64(3))","[-1.9900000000000007, -4.918132754361439, -500.99000000000024, -4.862607683132104, -0.9999999999999996]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,2,"(6, 4)","[-0.9999999999999996, -1.9900000000000007, -500.9899999999998, -1.9900000000000007, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,1,"(np.int64(7), np.int64(4))","[-500.9899999999998, -0.9999999999999996, -1.0000000000000009, -500.9899999999998, -499.9999999999998]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,1,"(np.int64(6), np.int64(5))","[0.0, -1.0000000253662669, -499.9999999999998, -0.9999999999999996, -0.9999999999999996]",0,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,1,"(np.int64(5), np.int64(4))","[-1.9900000000000007, -2.9701000429524673, -0.9999999999999996, -2.9701000211299045, -1.0000000253662669]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,1,"(np.int64(6), np.int64(3))","[-1.9900000000000007, -2.9701000211299045, -500.99000000000024, -2.9701000211299045, -0.9999999999999996]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,1,"(6, 4)","[-0.9999999999999996, -1.9900000000000007, -500.9899999999998, -1.9900000000000007, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,4,"(np.int64(7), np.int64(4))","[-500.9899999999998, -0.9999999999999996, -1.0000000000000009, -500.9899999999998, -499.9999999999998]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,4,"(np.int64(6), np.int64(5))","[0.0, -1.9999999746337325, -499.9999999999998, -0.9999999999999996, -0.9999999999999996]",0,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,4,"(np.int64(5), np.int64(4))","[-1.9900000251126035, -4.6633907910005234, -0.9999999999999996, -3.8030922494735315, -1.9999999746337325]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,4,"(np.int64(6), np.int64(3))","[-1.9900000251126035, -3.8030922494735315, -500.99000000000024, -3.8030922496938775, -0.9999999999999996]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,0,4,"(6, 4)","[-0.9999999999999996, -1.9900000251126035, -500.9899999999998, -1.9900000251126035, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,1,3,"(np.int64(4), np.int64(3))","[-6.135659798350422, -6.999757965388804, -3.3566229295420276, -3.5593440992581233, -7.990238378686753]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,1,3,"(np.int64(3), np.int64(2))","[-5.303313602223426, -7.005507539005564, -3.664498823619661, -6.474694483548024, -7.003776502658507]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,1,3,"(np.int64(4), np.int64(1))","[-4.799220175423333, -6.652887327903234, -3.5210284929100135, -500.990000363256, -3.641324530294883]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT_rep1.mp4,16,1,3,"(4, 2)","[-3.5909547022570716, -5.2140440930683845, -1.8784233454094308, -4.7240543124770475, -6.404211147268807]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
